symbol,ts,time,decision,context_key,meta_baseline_id,setup_family,side_intent,open,high,low,close,ctx_vwap,ctx_vwap_sigma,ctx_vwap_hi,ctx_vwap_lo,ctx_session_bucket,trend_dir_h2,range_pos_h2
XAUUSD.mg,2023-10-20 16:00:00,2023-10-20 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1986.74,1996.81,1983.82,1991.22,1978.543333333333,6.704598012003408,1991.95252935734,1965.1341373093264,NY,UP,0.8760257263251291
XAUUSD.mg,2023-11-01 14:00:00,2023-11-01 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1983.03,1988.11,1980.74,1985.35,1981.344444444445,4.927982232114765,1991.2004089086745,1971.488479980215,NY,UP,0.3212863705972428
XAUUSD.mg,2023-11-14 18:00:00,2023-11-14 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1964.03,1966.15,1961.48,1961.84,1948.6554545454549,7.322970904718012,1963.3013963548908,1934.009512736019,NY_PM,UP,0.6821877309682131
XAUUSD.mg,2023-11-14 20:00:00,2023-11-14 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1961.82,1963.97,1961.27,1963.32,1949.521388888889,7.42397304497465,1964.3693349788384,1934.67344279894,NY_PM,UP,0.7368810051736832
XAUUSD.mg,2023-11-16 20:00:00,2023-11-16 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,1983.0,1984.82,1982.62,1982.94,1965.2130555555552,7.318879668468313,1979.850814892492,1950.5752962186184,NY_PM,UP,0.8542329726289014
XAUUSD.mg,2023-12-19 20:00:00,2023-12-19 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2040.06,2040.51,2036.35,2039.13,2028.3225,6.654284003280999,2041.631068006562,2015.0139319934383,NY_PM,UP,0.7053006329113993
XAUUSD.mg,2023-12-27 20:00:00,2023-12-27 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2081.46,2084.05,2075.56,2077.14,2067.665833333333,4.474078906552107,2076.613991146437,2058.717675520229,NY_PM,UP,0.6986480593109367
XAUUSD.mg,2024-01-12 18:00:00,2024-01-12 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2053.31,2055.15,2041.08,2043.53,2035.4506060606057,6.0167732115917,2047.484152483789,2023.4170596374224,NY_PM,UP,0.6213311285655233
XAUUSD.mg,2024-01-12 20:00:00,2024-01-12 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2043.56,2048.78,2042.61,2046.94,2036.1605555555557,6.11129194144381,2048.383139438443,2023.937971672668,NY_PM,UP,0.6150271107668513
XAUUSD.mg,2024-01-19 14:00:00,2024-01-19 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2031.23,2038.98,2031.23,2034.9,2024.5966666666664,7.100109437302105,2038.7968855412707,2010.3964477920624,NY,UP,0.8652130822596653
XAUUSD.mg,2024-03-06 16:00:00,2024-03-06 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2139.03,2148.82,2131.87,2140.69,2129.1563333333334,9.700506484758916,2148.557346302852,2109.755320363816,NY,UP,0.6813014504116017
XAUUSD.mg,2024-03-06 18:00:00,2024-03-06 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2140.59,2149.63,2140.12,2144.4,2130.0621212121214,9.73005518643954,2149.522231585001,2110.602010839242,NY_PM,UP,0.8011406844106471
XAUUSD.mg,2024-03-06 20:00:00,2024-03-06 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2144.41,2151.84,2139.11,2144.02,2130.867777777778,9.743662201055448,2150.355102179889,2111.380453375667,NY_PM,UP,0.7257102770957522
XAUUSD.mg,2024-03-07 14:00:00,2024-03-07 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2155.68,2164.29,2153.58,2159.18,2150.761851851852,9.6237213272869,2170.0092945064257,2131.5144091972784,NY,UP,0.8423812461443517
XAUUSD.mg,2024-03-07 20:00:00,2024-03-07 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2157.86,2160.49,2155.72,2159.69,2151.743333333334,9.37263398311152,2170.4886012995566,2132.998065367111,NY_PM,UP,0.785747554727529
XAUUSD.mg,2024-04-02 16:00:00,2024-04-02 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_prev_vwap_pullback,STATE_REINFORCEMENT,state_reinforcement,LONG,2264.86,2276.6,2250.49,2258.21,2253.044,7.306242419546906,2267.656484839093,2238.431515160906,NY,UP,0.5646306818181825
XAUUSD.mg,2024-04-03 20:00:00,2024-04-03 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2294.67,2298.5,2293.53,2297.12,2280.248055555556,8.454311964261667,2297.156679484079,2263.3394316270324,NY_PM,UP,0.958608278344328
XAUUSD.mg,2024-04-05 20:00:00,2024-04-05 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2325.83,2327.97,2320.36,2322.84,2289.7250000000004,11.582473223243518,2312.889946446488,2266.560053553513,NY_PM,UP,0.8853035143769993
XAUUSD.mg,2024-05-24 14:00:00,2024-05-24 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_prev_vwap_pullback,STATE_REINFORCEMENT,state_reinforcement,LONG,2337.83,2347.06,2335.28,2337.16,2332.9322222222218,10.672615621824558,2354.277453465871,2311.5869909785724,NY,UP,0.3145308032232864
XAUUSD.mg,2024-06-14 16:00:00,2024-06-14 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2329.67,2335.08,2323.67,2325.71,2311.497,8.647864971746817,2328.7927299434937,2294.201270056506,NY,UP,0.7434772006827621
XAUUSD.mg,2024-06-14 18:00:00,2024-06-14 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2325.78,2335.18,2325.04,2333.77,2312.6078787878787,9.009279035215048,2330.626436858309,2294.589320717449,NY_PM,UP,0.9326211996713224
XAUUSD.mg,2024-07-03 14:00:00,2024-07-03 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2345.03,2358.32,2344.54,2355.12,2335.167037037037,7.619598957312845,2350.406234951663,2319.927839122412,NY,UP,0.915164369034988
XAUUSD.mg,2024-07-03 16:00:00,2024-07-03 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2356.77,2364.56,2356.77,2362.7,2336.7776666666678,8.074790081719735,2352.927246830107,2320.628086503228,NY,UP,0.9576888080072764
XAUUSD.mg,2024-07-11 18:00:00,2024-07-11 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2416.92,2418.87,2409.64,2413.3,2382.738787878788,11.578501040688003,2405.895789960164,2359.581785797412,NY_PM,UP,0.801392451447422
XAUUSD.mg,2024-07-15 16:00:00,2024-07-15 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2418.56,2437.06,2417.81,2432.94,2411.647037037037,9.5238067989308,2430.6946506348986,2392.599423439176,NY,UP,0.8858409531726275
XAUUSD.mg,2024-07-17 14:00:00,2024-07-17 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2469.72,2483.02,2468.33,2482.59,2471.7322222222224,11.78655660525519,2495.3053354327326,2448.159109011712,NY,UP,0.9899626517273614
XAUUSD.mg,2024-07-26 18:00:00,2024-07-26 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2384.81,2390.0,2380.78,2383.06,2369.449090909091,10.287896327578489,2390.024883564248,2348.873298253934,NY_PM,UP,0.7994513031550073
XAUUSD.mg,2024-08-08 20:00:00,2024-08-08 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2423.16,2425.92,2421.22,2423.19,2395.8975,14.667531744446528,2425.232563488893,2366.562436511107,NY_PM,UP,0.9397350993377482
XAUUSD.mg,2024-08-12 14:00:00,2024-08-12 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2441.19,2457.09,2441.04,2453.9,2433.714166666666,10.107143430734986,2453.9284535281367,2413.4998798051965,NY,UP,0.9050877714965772
XAUUSD.mg,2024-08-12 16:00:00,2024-08-12 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2453.87,2460.05,2444.17,2459.4,2435.261851851852,10.49861016666062,2456.2590721851734,2414.2646315185307,NY,UP,0.982225868197974
XAUUSD.mg,2024-08-12 18:00:00,2024-08-12 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2459.41,2468.19,2458.67,2466.72,2437.0153333333333,10.821656108265842,2458.658645549865,2415.372021116801,NY_PM,UP,0.9671214493401868
XAUUSD.mg,2024-08-12 20:00:00,2024-08-12 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2466.75,2471.75,2466.1,2470.11,2438.660606060606,10.870873810791393,2460.4023536821887,2416.918858439023,NY_PM,UP,0.9660244458255672
XAUUSD.mg,2024-09-05 14:00:00,2024-09-05 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2514.81,2523.09,2512.08,2514.64,2500.9166666666665,6.747371389742777,2514.411409446152,2487.421923887181,NY,UP,0.7797184567257496
XAUUSD.mg,2024-09-10 20:00:00,2024-09-10 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2512.78,2517.09,2511.72,2516.88,2506.2116666666666,6.920882402563266,2520.053431471793,2492.3699018615403,NY_PM,UP,0.9354132457580824
XAUUSD.mg,2024-09-13 14:00:00,2024-09-13 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2567.01,2582.97,2565.68,2577.65,2563.96,9.19488593843353,2582.349771876867,2545.570228123133,NY,UP,0.8718998314471529
XAUUSD.mg,2024-09-13 20:00:00,2024-09-13 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2582.27,2583.51,2578.29,2582.21,2566.566666666666,9.60091061126036,2585.768487889187,2547.364845444145,NY_PM,UP,0.8822328114363505
XAUUSD.mg,2024-10-01 18:00:00,2024-10-01 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2662.96,2672.76,2660.86,2662.02,2642.930606060606,10.486896406841868,2663.9043988742897,2621.956813246922,NY_PM,UP,0.7784196410150571
XAUUSD.mg,2024-10-01 20:00:00,2024-10-01 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2662.02,2664.56,2657.19,2658.32,2643.839166666666,10.67706808458333,2665.193302835833,2622.4850304975,NY_PM,UP,0.6589513462446858
XAUUSD.mg,2024-10-18 14:00:00,2024-10-18 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2709.46,2716.66,2704.59,2713.32,2701.3807407407407,5.761196609302274,2712.9031339593453,2689.858347522136,NY,UP,0.8990326481257649
XAUUSD.mg,2024-10-18 16:00:00,2024-10-18 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2713.27,2719.7,2711.75,2714.45,2702.066,5.806056910141919,2713.678113820284,2690.453886179716,NY,UP,0.8546511627906972
XAUUSD.mg,2024-10-22 20:00:00,2024-10-22 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2746.37,2748.5,2743.47,2747.99,2729.199722222222,6.246921559090777,2741.693565340404,2716.7058791040404,NY_PM,UP,0.9829999999999928
XAUUSD.mg,2024-10-29 20:00:00,2024-10-29 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2769.41,2774.39,2767.87,2771.8,2751.161666666667,9.128629594804954,2769.418925856277,2732.904407477057,NY_PM,UP,0.9258729250143192
XAUUSD.mg,2024-11-21 14:00:00,2024-11-21 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2671.08,2671.38,2660.05,2665.07,2656.3581481481483,8.356308050662244,2673.0707642494726,2639.645532046824,NY,UP,0.7957782299084485
XAUUSD.mg,2024-11-21 16:00:00,2024-11-21 16:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2665.07,2671.18,2661.06,2667.33,2656.965333333333,8.358298973697416,2673.6819312807283,2640.2487353859387,NY,UP,0.7942225392296722
XAUUSD.mg,2024-11-21 18:00:00,2024-11-21 18:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2667.34,2672.42,2660.92,2671.45,2657.58696969697,8.322403036497127,2674.2317757699643,2640.9421636239754,NY_PM,UP,0.9411554921540622
XAUUSD.mg,2024-11-21 20:00:00,2024-11-21 20:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2671.46,2673.1,2667.44,2669.29,2658.045,8.327289539471384,2674.699579078943,2641.3904209210573,NY_PM,UP,0.8548018292682935
XAUUSD.mg,2024-11-27 14:00:00,2024-11-27 14:00:00,ALLOW,STATE=TREND|QL=TREND_STRONG|LF=LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,state_reinforcement,LONG,2650.74,2657.81,2645.45,2655.89,2637.612962962963,19.387035780803583,2676.3870345245705,2598.838891401356,NY,UP,0.9536119835709088
